Length (m),Beam (m),Draft (m),a_surge,b_surge,c_surge,d_surge,e_surge,f_surge,g_surge,h_surge,i_surge,j_surge,r_squared_surge,a_sway,b_sway,c_sway,d_sway,e_sway,f_sway,g_sway,h_sway,i_sway,j_sway,r_squared_sway,a_heave,b_heave,c_heave,d_heave,e_heave,f_heave,g_heave,h_heave,i_heave,j_heave,r_squared_heave,a_roll,b_roll,c_roll,d_roll,e_roll,f_roll,g_roll,h_roll,i_roll,j_roll,r_squared_roll,a_pitch,b_pitch,c_pitch,d_pitch,e_pitch,f_pitch,g_pitch,h_pitch,i_pitch,j_pitch,r_squared_pitch,a_yaw,b_yaw,c_yaw,d_yaw,e_yaw,f_yaw,g_yaw,h_yaw,i_yaw,j_yaw,r_squared_yaw
20,15,-0.833333333,-0.002288289,0.058255705,-0.624814288,3.665704249,-12.76037017,26.670852,-32.16809613,20.27062846,-6.008066366,1.624945838,0.992702234,0,0,0,0,0,0,0,0,0,0,1,0.001905055,-0.036443761,0.276222834,-1.018683682,1.664873146,-1.36E-05,-3.439065216,3.39772847,-1.070921447,1.080608233,0.997561852,0,0,0,0,0,0,0,0,0,0,1,0.091427298,-2.081489004,19.92202517,-103.7552322,317.5175966,-574.0261482,584.0826478,-301.3383605,70.43220776,-4.57972444,0.968375551,0,0,0,0,0,0,0,0,0,0,1
20,15,-0.9,-0.002533473,0.063621491,-0.673763346,3.906558181,-13.45117631,27.83576498,-33.27790237,20.81604864,-6.126951036,1.632429844,0.991767226,0,0,0,0,0,0,0,0,0,0,1,0.002164546,-0.041695925,0.320300699,-1.216501751,2.174358521,-0.748051137,-2.857757493,3.195195702,-1.046288874,1.07988663,0.997244185,0,0,0,0,0,0,0,0,0,0,1,0.099773935,-2.264961319,21.61256065,-112.2135358,342.3847448,-617.4242909,627.3428491,-323.7892854,75.52370328,-4.908768713,0.963306427,0,0,0,0,0,0,0,0,0,0,1
20,15,-0.966666667,-0.004849902,0.114337174,-1.140038547,6.237838578,-20.30133921,39.74039672,-44.93803121,26.57273156,-7.350663848,1.708215546,0.991298957,0,0,0,0,0,0,0,0,0,0,1,-0.002653699,0.062265134,-0.618736548,3.378457319,-10.97768415,21.39397152,-23.75195794,13.11292943,-3.081969838,1.202527501,0.997341343,0,0,0,0,0,0,0,0,0,0,1,0.066350871,-1.443888947,13.14168374,-64.64405654,185.0269424,-308.0317289,280.9738159,-124.7774464,26.58791587,-1.592518174,0.987281101,0,0,0,0,0,0,0,0,0,0,1
20,15,-1.033333333,-0.0051719,0.121191874,-1.200978277,6.530523486,-21.12144317,41.09073704,-46.1908033,27.16981394,-7.477214161,1.716066598,0.990416215,0,0,0,0,0,0,0,0,0,0,1,-0.002501508,0.059015665,-0.589704962,3.238117418,-10.58192749,20.74094391,-23.153142,12.83955661,-3.028490676,1.199413347,0.9973095,0,0,0,0,0,0,0,0,0,0,1,0.06816814,-1.487779963,13.58458769,-67.06301193,192.7608287,-322.6343427,296.592144,-133.354297,28.61402287,-1.726346124,0.98637733,0,0,0,0,0,0,0,0,0,0,1
20,15,-1.1,-0.005400946,0.125968664,-1.2422316,6.720841153,-21.62582765,41.85919931,-46.82986859,27.43179788,-7.52416837,1.718518001,0.990411981,0,0,0,0,0,0,0,0,0,0,1,-0.002364985,0.056105342,-0.563904992,3.115400251,-10.24532725,20.20950987,-22.69802909,12.65188602,-2.995869505,1.197693756,0.997286093,0,0,0,0,0,0,0,0,0,0,1,0.073388523,-1.601036638,14.61586344,-72.17003225,207.6476791,-348.4388678,322.176443,-146.5721331,31.60320693,-1.919439094,0.985080983,0,0,0,0,0,0,0,0,0,0,1
20,15,-1.166666667,-0.005519505,0.128191982,-1.258837524,6.782225369,-21.73370701,41.90115699,-46.70335638,27.27098563,-7.46955071,1.714232409,0.990984886,0,0,0,0,0,0,0,0,0,0,1,-0.002209656,0.052807412,-0.534795636,2.977591858,-9.869243,19.61890686,-22.19506442,12.44599413,-2.960762092,1.195868538,0.997256075,0,0,0,0,0,0,0,0,0,0,1,0.077585334,-1.693593702,15.47209012,-76.47245822,220.3469554,-370.6576723,344.310113,-157.9930672,34.17057833,-2.084233907,0.983139779,0,0,0,0,0,0,0,0,0,0,1
25,12,-0.833333333,-0.005642637,0.130507185,-1.27615554,6.846257405,-21.84621506,41.94567178,-46.57508556,27.10832764,-7.414484956,1.709924115,0.991629072,0,0,0,0,0,0,0,0,0,0,1,-0.002332362,0.055716258,-0.563278059,3.127837054,-10.33581376,20.49249661,-23.15862834,13.01930282,-3.109355338,1.206360273,0.996960364,0,0,0,0,0,0,0,0,0,0,1,0.082501493,-1.800933802,16.45452527,-81.35427064,234.5936969,-395.3092071,368.619651,-170.4324098,36.94951467,-2.262007097,0.980904658,0,0,0,0,0,0,0,0,0,0,1
25,12,-0.9,-0.005806054,0.133405287,-1.295661925,6.902825511,-21.87338303,41.71054107,-46.01511188,26.63384449,-7.271458926,1.699131145,0.992922986,0,0,0,0,0,0,0,0,0,0,1,-0.001715979,0.042456037,-0.444752934,2.558701658,-8.750822336,17.91366133,-20.80654732,11.92067659,-2.88242175,1.192421471,0.997112422,0,0,0,0,0,0,0,0,0,0,1,0.092838193,-2.025373675,18.49622206,-91.43162777,263.7840357,-445.3982607,417.5517921,-195.2089254,42.42547347,-2.609650314,0.975348986,0,0,0,0,0,0,0,0,0,0,1
25,12,-0.966666667,-0.000908217,0.013693882,-0.069595065,0.091573594,0.295434541,-0.816458599,-0.158840192,1.675041574,-1.395287107,1.311165656,0.995703913,0,0,0,0,0,0,0,0,0,0,1,0.001887066,-0.04406727,0.430478277,-2.273403092,6.994980763,-12.58542054,12.6673614,-6.65618506,1.536789631,0.8989921,0.999199747,0,0,0,0,0,0,0,0,0,0,1,-0.090684736,1.969907243,-17.81952718,86.69911,-244.7176825,404.581995,-382.0130542,196.4825254,-42.47285492,2.75022218,0.996290476,0,0,0,0,0,0,0,0,0,0,1
25,12,-1.033333333,-0.005304954,0.123880175,-1.223795123,6.636270566,-21.41246355,41.57444878,-46.66209276,27.4169583,-7.534916518,1.719897733,0.990366154,0,0,0,0,0,0,0,0,0,0,1,-0.002322277,0.054981346,-0.551535303,3.04136125,-9.983465727,19.65472447,-22.02012188,12.22113055,-2.88123547,1.189590482,0.997795944,0,0,0,0,0,0,0,0,0,0,1,0.067094128,-1.46604734,13.4006378,-66.21823891,190.478234,-318.9558549,293.1727796,-131.6735536,28.24728054,-1.703148096,0.987392726,0,0,0,0,0,0,0,0,0,0,1
25,12,-1.1,-0.005338963,0.124719534,-1.231899929,6.675751065,-21.51477075,41.70620741,-46.72016689,27.39646942,-7.519678351,1.718351441,0.990278548,0,0,0,0,0,0,0,0,0,0,1,-0.002195893,0.052330605,-0.528453973,2.933761703,-9.695135903,19.21237901,-21.6558337,12.07981556,-2.858846212,1.188520261,0.997755614,0,0,0,0,0,0,0,0,0,0,1,0.072547991,-1.582331321,14.44102448,-71.28075607,204.9842496,-343.6951219,317.3482848,-144.021087,31.01804115,-1.881568009,0.986421052,0,0,0,0,0,0,0,0,0,0,1
25,12,-1.233333333,-0.005575329,0.129237202,-1.266567889,6.809956209,-21.77762928,41.9003654,-46.61228122,27.17262061,-7.437259339,1.711723093,0.991421723,0,0,0,0,0,0,0,0,0,0,1,-0.001962333,0.047431223,-0.48586989,2.736252181,-9.171527967,18.4259728,-21.03575109,11.8616833,-2.830856693,1.187547631,0.997665259,0,0,0,0,0,0,0,0,0,0,1,0.079989862,-1.745316261,15.93712063,-78.73383972,226.7727465,-381.4103148,354.4742966,-162.9331451,35.2164203,-2.148707072,0.983034998,0,0,0,0,0,0,0,0,0,0,1
25,14,-0.885714286,-0.00566851,0.1309556,-1.278987787,6.8527028,-21.83783347,41.87321718,-46.43375312,26.99489218,-7.380577668,1.707386154,0.992033004,0,0,0,0,0,0,0,0,0,0,1,-0.001884017,0.045856073,-0.47283004,2.679452191,-9.034603229,18.2541632,-20.95289382,11.87676084,-2.846954272,1.189100022,0.997592442,0,0,0,0,0,0,0,0,0,0,1,0.084162942,-1.835917156,16.76104543,-82.79788078,238.5308145,-401.5467504,374.0857036,-172.8222216,37.39232492,-2.286408629,0.981036427,0,0,0,0,0,0,0,0,0,0,1
25,14,-0.942857143,-0.005736339,0.132129869,-1.286535309,6.871867491,-21.83124465,41.73404907,-46.14775283,26.76287638,-7.311553546,1.70215475,0.992635043,0,0,0,0,0,0,0,0,0,0,1,-0.001663371,0.041176971,-0.431638765,2.485073908,-8.505000366,17.41824886,-20.2242515,11.55878203,-2.78630208,1.185578033,0.997524353,0,0,0,0,0,0,0,0,0,0,1,0.088520101,-1.930117202,17.61374042,-86.98252465,250.5708514,-422.0418459,393.9155166,-182.7505899,39.56140424,-2.423020906,0.978846624,0,0,0,0,0,0,0,0,0,0,1
25,14,-1.057142857,-0.005804067,0.133302407,-1.294075221,6.891086279,-21.82537017,41.59792842,-45.86784238,26.53647341,-7.244614883,1.697184912,0.993213059,0,0,0,0,0,0,0,0,0,0,1,-0.001634146,0.040620902,-0.427575691,2.471850307,-8.494449323,17.46797601,-20.36787726,11.69707958,-2.8318989,1.189132782,0.997432723,0,0,0,0,0,0,0,0,0,0,1,0.092935959,-2.025345888,18.47321107,-91.18572757,262.6137989,-442.4383985,413.5290306,-192.4986548,41.67450107,-2.555355754,0.976482692,0,0,0,0,0,0,0,0,0,0,1
25,14,-1.114285714,-0.005476597,0.1274724,-1.25453177,6.77395565,-21.75443928,42.02883796,-46.93628618,27.45199496,-7.521916057,1.718085342,0.990604179,0,0,0,0,0,0,0,0,0,0,1,-0.001977038,0.047584228,-0.485380338,2.722066657,-9.086317398,18.17974801,-20.66503394,11.59012793,-2.752413449,1.181795802,0.998028215,0,0,0,0,0,0,0,0,0,0,1,0.074725472,-1.630160689,14.88113655,-73.4763279,211.3999499,-354.7617008,328.1540401,-149.4506296,32.2035257,-1.956033387,0.986057316,0,0,0,0,0,0,0,0,0,0,1
25,14,-1.171428571,-0.005575271,0.12933913,-1.268614261,6.826745036,-21.85009146,42.07566141,-46.84554279,27.32787468,-7.478968026,1.714696044,0.991187546,0,0,0,0,0,0,0,0,0,0,1,-0.001894807,0.045848759,-0.470246163,2.651979304,-8.902396703,17.91089836,-20.46645897,11.53160241,-2.748232679,1.181882521,0.997967317,0,0,0,0,0,0,0,0,0,0,1,0.078011241,-1.701996533,15.53894352,-76.74268065,220.9085162,-371.1325564,344.1638158,-157.5458461,33.98783146,-2.069080337,0.984631761,0,0,0,0,0,0,0,0,0,0,1
25,14,-1.228571429,-0.005666816,0.131016138,-1.280653624,6.867915819,-21.90782539,42.05053108,-46.67821326,27.16202494,-7.426315396,1.710672445,0.991756983,0,0,0,0,0,0,0,0,0,0,1,-0.001789101,0.043678148,-0.451869838,2.569572133,-8.693729626,17.61858078,-20.26371928,11.48070242,-2.747863855,1.182286095,0.997906006,0,0,0,0,0,0,0,0,0,0,1,0.081668819,-1.781149447,16.25615907,-80.26603339,231.0557623,-388.4206944,360.9031373,-165.9334542,35.82222431,-2.184727219,0.983039342,0,0,0,0,0,0,0,0,0,0,1
25,16,-0.975,-0.005733239,0.132217007,-1.288998547,6.893968614,-21.93052397,41.97948324,-46.47869125,26.98516049,-7.371748123,1.70645097,0.992343959,0,0,0,0,0,0,0,0,0,0,1,-0.001639927,0.040674013,-0.426859056,2.458695565,-8.413470218,17.21895565,-19.96777544,11.38642824,-2.73832913,1.182113587,0.997832013,0,0,0,0,0,0,0,0,0,0,1,0.085309613,-1.859720488,16.96588813,-83.74022264,241.0198243,-405.311695,377.1560735,-174.0138208,37.57416871,-2.294444154,0.981262548,0,0,0,0,0,0,0,0,0,0,1
25,16,-1.025,0.001861081,-0.04449873,0.439459116,-2.307733572,6.888953562,-11.51683236,9.790298754,-3.229157056,-0.321279574,1.242648249,0.994145509,0,0,0,0,0,0,0,0,0,0,1,0.001559365,-0.037601111,0.378822487,-2.06145027,6.531234022,-12.09108518,12.50352836,-6.722765058,1.579446651,0.895182372,0.998959655,0,0,0,0,0,0,0,0,0,0,1,-0.152450081,3.35187562,-30.73517067,151.9287989,-437.142401,739.5333348,-714.2612276,369.3984087,-82.20279889,5.356165101,0.988117113,-5.52E-07,1.26E-05,-0.000121531,0.000652477,-0.00212486,0.004308796,-0.005370672,0.003902674,-0.001468701,0.000212341,0.995125978
25,16,-1.075,-0.005792454,0.133239432,-1.295533721,6.910273872,-21.92305937,41.85430379,-46.22502172,26.78096748,-7.311619862,1.701991412,0.992890646,0,0,0,0,0,0,0,0,0,0,1,-0.001589283,0.039578144,-0.417207922,2.414583567,-8.303775975,17.08038072,-19.90492578,11.40412789,-2.753004554,1.183493498,0.997743874,0,0,0,0,0,0,0,0,0,0,1,0.088939701,-1.937936304,17.67102868,-87.18351534,250.8645325,-421.9328657,393.0637673,-181.8667473,39.26284838,-2.39955649,0.979346291,0,0,0,0,0,0,0,0,0,0,1
25,16,-1.125,-0.005849239,0.134204914,-1.301518738,6.923745791,-21.90720138,41.71469041,-45.95731631,26.56928753,-7.249413846,1.697388974,0.993405018,0,0,0,0,0,0,0,0,0,0,1,-0.001549513,0.038788138,-0.410967894,2.390325564,-8.260029807,17.0693316,-19.9818545,11.50194284,-2.787782795,1.186248486,0.997641587,0,0,0,0,0,0,0,0,0,0,1,0.092823205,-2.02131239,18.41961737,-90.8221036,261.2144272,-439.3111482,409.6037533,-189.9902008,41.00247671,-2.507585729,0.977377447,0,0,0,0,0,0,0,0,0,0,1
25,16,-1.175,0.003874493,-0.086002217,0.794673383,-3.940520257,11.24800696,-18.35848932,15.91643311,-6.132428977,0.28949288,1.204717667,0.990149504,0,0,0,0,0,0,0,0,0,0,1,0.000786128,-0.021995865,0.24974668,-1.500207571,5.164589009,-10.25508396,11.24265936,-6.336264526,1.541414288,0.895745189,0.998456213,-2.06E-06,4.09E-05,-0.000340586,0.001537721,-0.004092208,0.006524291,-0.006053525,0.003013849,-0.000676096,4.40E-05,0.861817001,-0.274980865,5.996067903,-54.56434646,268.0084979,-767.7519585,1296.190957,-1249.782331,640.5101672,-143.0492938,9.288716322,0.968053963,0,0,0,0,0,0,0,0,0,0,1
25,16,-1.225,0.004101875,-0.088682692,0.796853383,-3.833730974,10.57791279,-16.56382089,13.52018786,-4.590555482,-0.126782009,1.234379882,0.99484379,0,0,0,0,0,0,0,0,0,0,1,0.000229743,-0.011904397,0.178642683,-1.265763526,4.867013509,-10.46919739,12.2008009,-7.189178514,1.803139587,0.876080145,0.997116439,-1.71E-06,3.66E-05,-0.000326878,0.001573165,-0.004411683,0.00727236,-0.006790614,0.00330852,-0.000712596,4.47E-05,0.427718265,-0.423085623,9.071824186,-81.11146978,391.1492247,-1099.379385,1819.751369,-1717.697475,858.9111668,-188.238408,12.04713102,0.947858056,-5.52E-07,1.26E-05,-0.000121531,0.000652477,-0.00212486,0.004308796,-0.005370672,0.003902674,-0.001468701,0.000212341,0.995125978
