Length (m),Beam (m),Draft (m),Heading,Asurge,Bsurge,Csurge,R2surge,MAEsurge,Asway,Bsway,Csway,R2sway,MAEsway,Aheave,Bheave,Cheave,R2heave,MAEheave,Aroll,Broll,Croll,R2roll,MAEroll,Apitch,Bpitch,Cpitch,R2pitch,MAEpitch,Ayaw,Byaw,Cyaw,R2yaw,MAEyaw
0.3,0.2,-0.1,-180,0.265005529,0.365254639,1.100215324,0.970796091,0.051573408,0.364828886,0.000173317,8.01E-06,0.690579221,2.77E-05,-0.491804402,0.943041752,-10,0.469195678,0.3304004,0.384333874,0.18808531,45.49238375,0.990975469,0.008270156,298.1870652,4.496830663,1.620294523,0.973969181,9.088048316,0.146258458,-2.928498154,151.7353412,0.989252442,0.003814966
0.3,0.2,-0.1,-135,0.236422674,0.22402145,0.772984675,0.97503161,0.038377471,0.231859879,0.210751104,0.773550691,0.969504008,0.042841552,-0.506228853,0.922917182,-10,0.438871844,0.35577147,88.02773873,8.077965965,24.64662218,0.989485215,2.670481562,208.219098,4.477465882,1.57075792,0.970625229,6.723188745,163.3505053,11.14407256,34.03024941,0.993941167,4.078301431
0.3,0.2,-0.1,-90,0.254406493,8.64E-05,0.000135211,0.630673463,4.22E-05,0.183718851,0.195730685,1.109749185,0.984925885,0.037332146,-0.520972961,0.895502513,-10,0.407946787,0.384551967,128.8035909,8.865605336,34.2657534,0.979623502,5.305013992,2.281379164,4.067579552,4.078831386,0.890211107,0.126865217,0.264946328,-18.46453072,540.8091485,0.98706295,0.003498842
0.3,0.2,-0.1,-45,0.236405489,0.22402729,0.772956724,0.975002222,0.038404336,0.231849432,0.210741504,0.773545431,0.969491936,0.042851036,-0.506225795,0.922921632,-10,0.438868752,0.3557727,88.03406613,8.07820009,24.64576733,0.989477593,2.671543411,208.2202863,4.477566529,1.571173406,0.970649376,6.708099604,163.3295397,11.14334859,34.03264643,0.993971772,4.065095798
0.3,0.2,-0.1,0,0.264968188,0.365197689,1.100199045,0.970788681,0.051601934,0.364828886,0.000173317,8.01E-06,0.690579221,2.77E-05,-0.49179081,0.943063957,-10,0.469247624,0.330367991,0.384323726,0.189054753,45.48061735,0.990990938,0.008272981,298.1871745,4.496911064,1.620651267,0.9738769,9.109035948,0.146180223,-2.919624233,151.6107086,0.98918409,0.003835286
0.3,0.2,-0.133333333,-180,0.254653576,0.337730306,1.118006448,0.952779458,0.056559012,0.248464999,0.000104363,3.78E-11,0.366022272,5.13E-05,-0.346583772,0.743248982,-7.467445705,0.998545108,0.014526517,4.142656873,7.167697218,1.689635193,0.86324566,0.229357759,1268.161824,9.269542306,1.771730497,0.909223925,59.87265945,0.104794171,-1.927383474,137.1548605,0.965734433,0.005281451
0.3,0.2,-0.133333333,-135,0.263824876,0.280233041,0.76673848,0.955211846,0.048896737,0.256790124,0.263905495,0.767788286,0.964931827,0.046919665,-0.354954987,0.785716489,-8.696251164,0.998535841,0.013910749,751.6829803,7.21050748,1.468309983,0.96869452,20.21293529,823.382883,9.24713056,2.003492212,0.886335797,49.27268287,79.86754195,10.82813389,39.46543713,0.985553766,2.915725208
0.3,0.2,-0.133333333,-90,0.999956406,-8.52E-05,0.000138693,-0.241940611,4.21E-05,0.195629662,0.224675479,1.1178128,0.98565576,0.03196414,-0.356791607,0.833835965,-10,0.989139876,0.034377582,1200.695087,7.293768462,1.653239745,0.958533995,45.04340652,1.126934182,9.194286032,1.482614631,0.769362835,0.091509729,0.112496456,-4.352699448,216.9137586,0.941010826,0.005570861
0.3,0.2,-0.133333333,-45,0.263738385,0.28013994,0.766707615,0.955190293,0.048929979,0.256763497,0.263862116,0.767791476,0.964936697,0.046920842,-0.355000074,0.783795141,-8.674987033,0.998575776,0.013751042,751.7178148,7.21055992,1.468427362,0.968684434,20.22488623,825.8153921,9.247891876,1.996033538,0.886623625,49.28913005,79.8595372,10.82774385,39.47185415,0.985620711,2.909383426
0.3,0.2,-0.133333333,0,0.254604144,0.337684333,1.117963935,0.952810146,0.056533046,0.248464999,0.000104363,3.78E-11,0.366022272,5.13E-05,-0.346905841,0.737517279,-7.40927174,0.998542621,0.014493298,4.138825952,7.167043287,1.689771106,0.863086395,0.229087988,1270.23448,9.269763817,1.769394402,0.909374224,59.88358613,0.104784065,-1.926373889,137.2063064,0.965482856,0.005290296
0.3,0.2,-0.166666667,-180,0.265597145,0.341337627,1.123384755,0.983046371,0.034764275,0.431993303,0.002661124,1.59E-15,0.260650819,0.000684123,-0.370504083,1.032525498,-10,0.960544661,0.063273907,34.58963226,3.553503952,0.507132808,0.99374099,0.255501959,1891.5479,7.094606242,0.786673986,0.983590928,30.10756118,0.107840849,-3.362227478,142.6207225,0.964046047,0.00473084
0.3,0.2,-0.166666667,-135,0.25831009,0.253681384,0.775703223,0.976744841,0.038928265,0.256491673,0.235267265,0.774950382,0.952181992,0.055271374,-0.382375083,0.977969045,-10,0.941500292,0.074977023,659.1959565,3.59180039,0.45642594,0.982883192,11.72342041,1265.471104,7.071278035,0.771620028,0.986028864,17.20998022,77.55811885,10.30276958,35.01160745,0.987648204,2.629758069
0.3,0.2,-0.166666667,-90,0.999936358,-9.15E-05,0.000139693,-0.033165878,2.21E-05,0.208958654,0.224209819,1.115146964,0.970302321,0.048276941,-0.394223867,0.933589718,-10,0.909884,0.101635749,950.206297,3.601991383,0.461684687,0.981654357,22.18437859,2.574271984,7.097038196,0.799293055,0.963197444,0.062913572,0.385125197,-31.329663,740.8173834,0.959929511,0.004904843
0.3,0.2,-0.166666667,-45,0.258266966,0.253696309,0.775641403,0.976701015,0.038979227,0.25646878,0.235231675,0.774953247,0.952174546,0.0552723,-0.382272854,0.977974088,-10,0.941592161,0.074781814,659.1961239,3.591798428,0.456423905,0.982879478,11.73013032,1266.958966,7.071903554,0.77206565,0.986049485,17.21830568,77.54840103,10.30300816,35.02889449,0.987701458,2.623739815
0.3,0.2,-0.166666667,0,0.265551923,0.341330863,1.123320941,0.983033048,0.034771084,0.431993303,0.002661124,1.59E-15,0.260650819,0.000684123,-0.370333736,1.032469816,-10,0.960754916,0.062950227,34.58493443,3.553478268,0.507144378,0.993740985,0.25542699,1893.322087,7.094989932,0.786884291,0.983604354,30.11785814,0.107769722,-3.350034532,142.5010899,0.963751033,0.004739256
0.4,0.2,-0.0375,-180,0.281458757,0.362554262,1.125082435,0.983743508,0.034688689,0.99999999,0.007430657,0.001247156,0.91995771,0.000122269,-0.395037078,1.095889283,-10,0.873832658,0.114629438,16.77700507,1.181734496,1.221854283,0.992439019,0.144869595,1220.627801,5.958937986,0.813204666,0.985704284,18.31677842,0.103323522,-2.658502035,115.2769714,0.976782551,0.003815009
0.4,0.2,-0.0375,-135,0.267876994,0.255973151,0.780997185,0.978362905,0.037157622,0.274161277,0.276205031,0.772567631,0.970235114,0.043698321,-0.402340391,1.066068649,-10,0.856309401,0.127161258,38.74448407,8.25212445,22.22140568,0.911208477,2.249746217,835.8180867,5.942875294,0.801185653,0.989608502,9.279752466,72.56033791,9.842970496,31.70310231,0.987991924,2.416426789
0.4,0.2,-0.0375,-90,0.999943722,-5.94E-05,6.54E-05,-0.272369514,2.85E-05,0.237236865,0.296156647,1.112220095,0.986358003,0.035517945,-0.409905845,1.031901911,-10,0.834833322,0.143090569,44.5230239,9.267813123,47.36433977,0.881899009,3.978087527,2.098059884,5.968709626,0.906192366,0.944038702,0.060596924,,,,,
0.4,0.2,-0.0375,-45,0.267827063,0.255937881,0.780971382,0.978354841,0.037167654,0.27415708,0.276220631,0.772549293,0.970213095,0.043728107,-0.402316197,1.066068268,-10,0.856191941,0.127129082,38.74742166,8.252268508,22.21899534,0.911224907,2.248341187,836.2684734,5.943505844,0.801849093,0.98959788,9.299323544,72.55448655,9.842905842,31.71085391,0.988045848,2.410025728
0.4,0.2,-0.0375,0,0.281428079,0.362566489,1.125030258,0.983719548,0.034709993,0.99999999,0.007430657,0.001247156,0.91995771,0.000122269,-0.394988696,1.095871254,-10,0.873732258,0.114555968,16.77702633,1.181728911,1.221838724,0.992442646,0.144823266,1221.177335,5.959372807,0.813639493,0.985695457,18.32881772,0.103374121,-2.671569783,115.54281,0.976876314,0.003806108
0.4,0.2,-0.075,-180,0.295679894,0.384807761,1.12497695,0.983629566,0.035992899,0.999999995,0.003098353,0.000248236,0.96181994,3.04E-05,-0.417608425,1.150315653,-10,0.730063466,0.18569525,7.708388288,1.335951314,2.430234933,0.994767365,0.076254122,740.9188652,5.752785992,1.02270858,0.976219584,13.27222098,0.084327889,-2.228629887,108.3891239,0.974287758,0.00313128
0.4,0.2,-0.075,-135,0.277260476,0.260666526,0.784760277,0.98041512,0.034744669,0.280479149,0.27776762,0.775895688,0.971763871,0.042019992,-0.422711883,1.125659832,-10,0.710854338,0.195748207,19.06848956,7.59201479,27.14488384,0.791373845,2.289852411,512.0109897,5.738275095,1.007587673,0.978746615,7.842017452,67.00764683,9.500049042,29.88260113,0.987106948,2.336506032
0.4,0.2,-0.075,-90,0.999814816,-0.000244949,0.000375843,0.599690086,2.41E-05,0.250025113,0.314417636,1.113221409,0.985686848,0.037663588,-0.428162223,1.102100997,-10,0.691457927,0.206195601,21.89912217,7.582219783,38.59249646,0.764759516,2.487148798,1.394607204,5.736478002,1.06958183,0.90283055,0.049111946,0.266085031,-24.77060612,537.7058939,0.933473492,0.00429159
0.4,0.2,-0.075,-45,0.277253945,0.260668937,0.784749713,0.98040141,0.034758054,0.280471177,0.277759296,0.775892902,0.971759233,0.042025915,-0.422753816,1.125622505,-10,0.710754771,0.195828888,19.06984636,7.592239877,27.14184711,0.79138039,2.289869919,512.2814055,5.739186844,1.009104133,0.978793305,7.842234599,67.00107512,9.500076876,29.8953933,0.987173705,2.330021278
0.4,0.2,-0.075,0,0.29564587,0.384780748,1.12495028,0.983621555,0.036010814,0.999999995,0.003098353,0.000248236,0.96181994,3.04E-05,-0.417646862,1.150277344,-10,0.729925629,0.185807881,7.708403899,1.335937272,2.430216493,0.994763663,0.076304173,741.2632334,5.753413741,1.023659623,0.976251909,13.27359546,0.084341977,-2.240108897,108.6769949,0.974194098,0.003142157
0.4,0.2,-0.1125,-180,0.309489029,0.405621408,1.126826516,0.984004034,0.035584906,0.376179933,9.82E-05,8.90E-05,0.665242485,2.22E-05,-0.408899792,1.240365475,-10,0.780651103,0.155495529,2.790292134,2.718591807,4.210085671,0.943900232,0.095827848,489.6376182,5.569019654,1.86219307,0.975226018,13.05451402,0.108103695,-6.061759141,157.3088147,0.93998839,0.003878628
0.4,0.2,-0.1125,-135,0.286673403,0.264764768,0.789748399,0.982895471,0.031485626,0.286834115,0.278644166,0.779383533,0.973281818,0.040798058,-0.410827958,1.227421724,-10,0.77217481,0.160397982,105.7553723,3.493431794,1.769591918,0.92512927,4.513753705,343.6569288,5.562573143,1.854494607,0.97581339,8.931839767,61.96109775,9.226896109,28.59885678,0.986428102,2.216595213
0.4,0.2,-0.1125,-90,0.999923725,-6.53E-05,6.61E-05,-0.298781649,1.87E-05,0.26103351,0.327460145,1.115304705,0.985113322,0.039183284,-0.412709737,1.212756053,-10,0.763205094,0.166256089,150.2792219,3.50706895,1.815321338,0.856356581,10.68394796,1.005335581,5.525157954,1.07204776,0.84999135,0.046509651,0.203702807,-18.34976112,392.392797,0.956814131,0.003638092
0.4,0.2,-0.1125,-45,0.286686474,0.264826388,0.789728192,0.982888438,0.031492133,0.286833017,0.278656204,0.779374456,0.973275313,0.040802227,-0.410846835,1.227378756,-10,0.772017685,0.160462965,105.7546711,3.493433857,1.76961978,0.92512131,4.513330995,344.2412247,5.56338893,1.850418882,0.975783856,8.943295396,61.95587156,9.226965763,28.61043427,0.986490917,2.21083803
0.4,0.2,-0.1125,0,0.309457418,0.405594151,1.126804757,0.983998607,0.035594606,0.376179933,9.82E-05,8.90E-05,0.665242485,2.22E-05,-0.40892596,1.240343124,-10,0.780457385,0.155559458,2.790598005,2.718637376,4.209272019,0.943880408,0.095866816,490.2506156,5.569631735,1.859340221,0.975198271,13.06877052,0.108055444,-6.036070313,156.4256589,0.939463482,0.003913316
0.4,0.2,-0.15,-180,0.248412468,0.322097428,1.119255206,0.973852326,0.042618174,0.999965768,-8.17E-05,0.000138099,-0.089762058,4.20E-05,-0.345196707,0.841171732,-8.375311768,0.998229659,0.015884303,4.582900296,8.111545026,0.743487563,0.933746828,0.142718179,894.9200268,8.777786934,3.63800906,0.950878069,37.4798061,0.081936802,-0.748988935,110.381263,0.974257972,0.00391586
0.4,0.2,-0.15,-135,0.266938242,0.282651493,0.767290843,0.963444849,0.046717322,0.267069024,0.276627151,0.770449755,0.970595781,0.042579156,-0.352845426,0.856107624,-9.098725315,0.997667751,0.016985643,1492.150596,8.131998466,0.75825885,0.974859666,26.22787833,553.645629,8.68275904,4.118366016,0.938548724,28.25207735,47.59939126,10.93254524,45.04986033,0.969239002,2.379824342
0.4,0.2,-0.15,-90,0.999957058,-8.47E-05,0.000138591,-0.178327174,3.70E-05,0.216365259,0.256051712,1.124371464,0.986070319,0.030120493,-0.349434171,0.90287097,-10,0.99276283,0.028822757,2615.187988,8.191027553,0.78662434,0.979460953,46.39815164,0.773075569,8.490392465,3.624095536,0.741850283,0.078744155,0.091782245,-3.446258219,154.3299733,0.903154162,0.005661045
0.4,0.2,-0.15,-45,0.26687001,0.282612391,0.767240722,0.963339806,0.046784931,0.26707899,0.276644364,0.770447162,0.970579889,0.042597852,-0.352806614,0.855713975,-9.095438806,0.997727946,0.016812353,1492.373768,8.13204999,0.758285632,0.974863059,26.23827713,555.1754342,8.684282177,4.106566331,0.93862837,28.30004385,47.59024551,10.93202293,45.0726425,0.96941171,2.373110837
0.4,0.2,-0.15,0,0.24834997,0.322037245,1.11920396,0.973852844,0.042630017,0.999965768,-8.17E-05,0.000138099,-0.089762058,4.20E-05,-0.34527955,0.837547805,-8.342120327,0.998297276,0.015642226,4.564931119,8.11177363,0.745829883,0.933286385,0.142915847,896.5062211,8.7784719,3.632573585,0.950932572,37.50720783,0.0819271,-0.751888292,110.5182384,0.974093897,0.003918999
0.4,0.2,-0.1875,-180,0.268656758,0.340078763,1.127251373,0.985387722,0.030755803,0.290903288,0.000116121,5.24E-05,0.627472269,3.57E-05,-0.373080363,1.063979897,-10,0.954784099,0.071222986,2.320701331,4.99475351,3.126061879,0.89127023,0.115780656,1479.841209,6.992645783,0.836767063,0.978214219,25.89577119,0.078853571,-0.795004893,89.95449991,0.977070087,0.003403477
0.4,0.2,-0.1875,-135,0.268368653,0.262481745,0.778940814,0.97722204,0.037581652,0.269072406,0.267087592,0.774051827,0.969468102,0.042950194,-0.379932686,1.028212971,-10,0.941290273,0.0810764,284.5742981,5.101716769,1.752272327,0.971400654,8.099714956,968.5977384,6.959473858,0.813273487,0.978089265,15.37944516,46.27228421,10.22110679,37.7586192,0.974420391,2.206006526
0.4,0.2,-0.1875,-90,0.999964588,-5.29E-05,6.46E-05,-0.272799632,2.83E-05,0.235655272,0.286502248,1.11804717,0.984945062,0.033626898,-0.386320944,0.998371597,-10,0.923986482,0.094006477,417.1662903,5.160479799,1.933334455,0.972107036,15.11654454,2.39201544,6.97319794,0.773257028,0.950592115,0.061651028,0.133022322,-11.30077202,289.3737391,0.980181085,0.002938392
0.4,0.2,-0.1875,-45,0.268363388,0.26250123,0.778924592,0.977198907,0.037596409,0.269057511,0.267067063,0.774051705,0.969469307,0.042945173,-0.380016409,1.0281299,-10,0.940976522,0.081249559,284.575081,5.101733185,1.752338934,0.971387264,8.107202551,970.3981187,6.960197467,0.813511593,0.978173488,15.38024868,46.2614712,10.22209604,37.79896804,0.974509045,2.201985508
0.4,0.2,-0.1875,0,0.268637417,0.340079759,1.127225709,0.985381538,0.030740978,0.290903288,0.000116121,5.24E-05,0.627472269,3.57E-05,-0.373195066,1.063830426,-10,0.954352864,0.071465669,2.319853248,4.994953468,3.130769352,0.891255071,0.115805512,1481.905204,6.993083687,0.836795181,0.978266034,25.90100455,0.078865494,-0.798012071,89.94627662,0.977039156,0.003411031
0.4,0.25,-0.03,-180,0.284711952,0.362068102,1.128357342,0.986274772,0.032688204,0.311495874,0.00014659,4.79E-05,0.698594842,3.57E-05,-0.400544862,1.132353905,-10,0.807041853,0.141147792,2.136637131,3.780400772,4.00273014,0.911861536,0.094684368,2961.309701,5.908527311,0.501135576,0.998149777,14.66253475,0.096264308,-4.561308284,132.1578555,0.975086314,0.003215718
0.4,0.25,-0.03,-135,0.277930924,0.26513927,0.783614443,0.978599712,0.036538254,0.27906161,0.275315713,0.77631063,0.971816195,0.042892083,-0.404820509,1.108919651,-10,0.793573508,0.147445715,155.7422047,4.084980377,1.760326987,0.954331888,4.912527822,2011.207105,5.896328707,0.495672593,0.998427101,8.098659522,43.27450246,9.658793399,32.98352785,0.975298207,2.069794759
0.4,0.25,-0.03,-90,0.999978487,-6.84E-05,0.000136059,-0.147010171,3.20E-05,0.254366611,0.318791156,1.116357836,0.98493724,0.03762458,-0.409372005,1.090172283,-10,0.779754074,0.154059217,223.7959837,4.121283421,1.873766768,0.973644212,7.327313843,5.698460683,5.917834965,0.525624104,0.993165076,0.049752901,0.164497579,-15.55815457,354.443519,0.95796297,0.003467147
0.4,0.25,-0.03,-45,0.277934995,0.265097995,0.783642992,0.978599041,0.036544101,0.27906015,0.275321259,0.776304132,0.971807958,0.042902555,-0.404932451,1.108855751,-10,0.793361282,0.147695436,155.741437,4.084987947,1.760363627,0.954331983,4.912619367,2012.709025,5.89699966,0.496145032,0.998429183,8.10116074,43.26474186,9.659700546,33.01758713,0.975347207,2.067569438
0.4,0.25,-0.03,0,0.284686737,0.361984193,1.128377552,0.986283607,0.032679965,0.311495874,0.00014659,4.79E-05,0.698594842,3.57E-05,-0.400702202,1.13224386,-10,0.806726147,0.141498231,2.135581199,3.780601262,4.010842093,0.911936777,0.094614723,2963.11361,5.908961487,0.501421503,0.998151047,14.66597695,0.09624002,-4.559284897,132.1852161,0.975139248,0.003204722
0.4,0.25,-0.06,-180,0.299925158,0.387417069,1.128043798,0.985592421,0.034306042,0.999992705,2.31E-05,5.75E-05,-0.398336254,2.91E-05,-0.399836552,1.224129639,-10,0.839255902,0.137750662,1.762362403,3.729169784,3.598719301,0.9062448,0.073890827,454.8297912,5.545950896,1.992597076,0.978851805,10.90212792,0.114180751,-6.164219,139.0345114,0.974288938,0.003075071
0.4,0.25,-0.06,-135,0.288089333,0.271976219,0.786992375,0.980475591,0.034285823,0.287250509,0.27707776,0.78154338,0.974823535,0.039701353,-0.401384457,1.211605523,-10,0.832313937,0.141693519,172.1089718,4.108899555,1.948537734,0.986242005,3.323116295,314.9512931,5.524915934,1.959297931,0.981487929,6.990618141,40.00000623,9.275893754,30.51873305,0.974795681,1.932432025
0.4,0.25,-0.06,-90,0.999720074,-0.000200861,0.000282201,0.57287034,1.42E-05,0.268245289,0.335802905,1.120250133,0.98581267,0.036757578,-0.403201061,1.198748205,-10,0.825204105,0.145975271,245.3444963,4.136632847,2.054188598,0.979743757,6.002856559,0.967525834,5.499800463,1.57161461,0.847026732,0.05443853,0.104543196,-7.702136865,208.6845067,0.980827444,0.002473789
0.4,0.25,-0.06,-45,0.288090134,0.272004185,0.786980547,0.980471954,0.034293869,0.28724552,0.277078552,0.78153745,0.974817163,0.039707035,-0.401403812,1.211563418,-10,0.832164895,0.141749096,172.1086548,4.108905529,1.948574473,0.986238505,3.323729222,315.4573733,5.526027352,1.95635226,0.981455283,7.004957757,39.99345783,9.276324638,30.54039158,0.974870103,1.928982807
0.4,0.25,-0.06,0,0.299915506,0.387432054,1.128022106,0.985586327,0.034315492,0.999992705,2.31E-05,5.75E-05,-0.398336254,2.91E-05,-0.399860279,1.224076967,-10,0.839068512,0.13781535,1.76186726,3.7289852,3.601002571,0.906222105,0.073899282,455.3705913,5.546749456,1.990463549,0.97882936,10.91748117,0.114340863,-6.186738097,139.3759287,0.974304711,0.003068269
0.4,0.25,-0.09,-180,0.315952182,0.412952526,1.129795724,0.984757915,0.033166874,0.99995717,-0.00016876,0.000363232,0.263840094,3.36E-05,-0.443451422,1.258173028,-10,0.528299081,0.261788606,4.062380181,4.755050705,0.769124422,0.971677393,0.06059513,468.1797537,5.537781869,2.130509093,0.978777917,12.69363642,0.090693876,-3.247831402,97.99890777,0.979857929,0.002654423
0.4,0.25,-0.09,-135,0.300460266,0.280952532,0.791436881,0.981988168,0.031338067,0.295823149,0.267175293,0.794081509,0.979940537,0.034406194,-0.445225577,1.249630278,-10,0.522412357,0.265797289,908.8185245,4.783403087,0.643175531,0.991479127,9.698283855,329.2205278,5.536525921,2.143738093,0.977959231,8.470708529,36.95403447,8.981778757,28.8638133,0.974603445,1.845334967
0.4,0.25,-0.09,-90,0.999969187,-4.24E-05,6.36E-05,-0.301933299,1.82E-05,0.279825534,0.330220935,1.13580467,0.988745831,0.032582862,-0.447088923,1.241412754,-10,0.516712403,0.269719494,1304.152382,4.787219635,0.644494373,0.990030088,17.80998974,1.193708136,5.571489033,0.781055374,0.888056034,0.04036452,0.297883693,-21.44170746,363.3613929,0.980878046,0.002724036
0.4,0.25,-0.09,-45,0.300463181,0.280976658,0.791425874,0.981979559,0.031341751,0.295823149,0.267175293,0.794081509,0.979940537,0.034406194,-0.445261889,1.249595178,-10,0.522233537,0.265883594,908.8252033,4.78340708,0.643177747,0.991477958,9.698640936,330.6642816,5.538851382,2.131198079,0.977822214,8.53321624,36.94682861,8.982110502,28.88801074,0.974704785,1.84014956
0.4,0.25,-0.09,0,0.315944947,0.413026007,1.129764224,0.984750803,0.033176352,0.99995717,-0.00016876,0.000363232,0.263840094,3.36E-05,-0.443497683,1.258127395,-10,0.528072323,0.261901283,4.061155599,4.755143641,0.769391646,0.971656756,0.060595313,469.6417754,5.539484525,2.121948205,0.978672057,12.75678665,0.090484933,-3.224532623,97.82494561,0.979964258,0.002642841
0.4,0.25,-0.12,-180,0.276346417,0.370853386,1.108438816,0.974888393,0.047649674,0.999962177,4.43E-05,0.000541925,0.694433989,3.44E-05,-0.491546448,1.041769161,-10,0.439395533,0.331564868,0.447443525,-0.27060751,41.43332639,0.974626335,0.012121674,280.9541012,4.437757434,2.144124586,0.975138017,7.118427953,0.229304353,-9.571607111,222.1428375,0.979556087,0.004611269
0.4,0.25,-0.12,-135,0.247252609,0.22540432,0.780826534,0.979102193,0.034705917,0.235950835,0.215738961,0.772759899,0.967744906,0.044901357,-0.498575265,1.027527833,-10,0.424452062,0.345163381,51.970308,6.053424232,13.48585319,0.953377661,3.067675636,197.7087008,4.426138635,2.10309245,0.982983527,4.029151062,143.3457776,10.80141011,33.38127951,0.994860898,3.306069069
0.4,0.25,-0.12,-90,0.999930159,-0.000115654,0.000269962,0.178934058,2.89E-05,0.195500343,0.219430903,1.104168752,0.981409933,0.043926765,-0.505179819,1.009339008,-9.999999999,0.408641236,0.360227741,74.04905084,6.184841092,14.74997953,0.444913599,11.5445107,1.632587468,3.839295951,5.142113046,0.905824893,0.085878434,0.209599829,-12.72294884,375.5989863,0.986190875,0.003635994
0.4,0.25,-0.12,-45,0.247216774,0.225374136,0.780810398,0.979091534,0.034713134,0.235933215,0.215718412,0.772755318,0.967729201,0.044915538,-0.498578899,1.027525934,-10,0.424440966,0.34517235,51.97038062,6.053529089,13.4868412,0.953340697,3.068823875,197.6653102,4.426465235,2.105816973,0.982720884,4.044569203,143.3303766,10.80072193,33.38266669,0.994888968,3.296244347
0.4,0.25,-0.12,0,0.276310422,0.370791487,1.108430406,0.974881566,0.047657529,0.999962177,4.43E-05,0.000541925,0.694433989,3.44E-05,-0.491541699,1.04178375,-10,0.439407481,0.331561426,0.447443525,-0.27060751,41.43332639,0.974626335,0.012121674,280.9079816,4.438011027,2.146229862,0.974936928,7.134148863,0.23036381,-9.63472452,222.8919685,0.9795575,0.004601059
0.4,0.25,-0.15,-180,0.278370025,0.37832146,1.12015068,0.959921654,0.052296486,0.229565732,0.000220254,6.16E-17,0.097904517,0.000225415,-0.349758739,0.692397322,-6.227016418,0.998038449,0.015954861,22.44107434,7.018130803,0.468553947,0.993343504,0.210573222,597.8623357,8.778892794,5.456259468,0.922973459,33.96093837,0.077007052,-4.62810584,179.2927711,0.933975611,0.004279679
0.4,0.25,-0.15,-135,0.284455304,0.309622908,0.767489579,0.954868038,0.049830264,0.29461936,0.287309213,0.790841642,0.927820558,0.054178485,-0.354421719,0.774127272,-7.973634712,0.999172902,0.010680534,3786.788895,7.035777685,0.460574951,0.998542502,16.29004749,438.4043341,8.981705407,7.054143716,0.933773908,24.95036625,93.22727231,9.573641914,27.10105977,0.990473889,2.816887473
